female sexual arousal disorder,"['a21.003.002.011', 'a19.008.004.004']"
gastroenteritis,"['a07.019.003.001', 'a11.001.007.004']"
gingival bleeding,"['a24.007.002.010', 'a07.009.007.001']"
gingivitis,"['a11.001.004.013', 'a07.009.003.003']"
angle closure glaucoma,['a06.003.001.001']
glycosuria,['a20.002.001.005']
gynaecomastia,"['a05.005.002.003', 'a21.005.004.003']"
breath odour,['a07.001.006.002']
seasonal allergy,"['a22.004.004.008', 'a06.004.001.013', 'a10.001.004.001']"
rhinitis seasonal,"['a10.001.004.008', 'a06.004.001.014', 'a22.004.004.007']"
hepatitis c,"['a09.001.009.005', 'a11.005.006.004']"
herpes zoster,"['a11.005.002.003', 'a23.009.003.002']"
herpes virus infection,['a11.005.002.008']
hirsutism,"['a05.005.001.005', 'a23.002.004.001']"
hordeolum,"['a11.001.006.002', 'a06.004.004.006']"
hostility,['a19.005.001.003']
hunger,"['a14.003.002.012', 'a08.001.009.003']"
type iv hypersensitivity reaction,['a10.001.003.022']
hypertrophy of breast,0
breast enlargement,['a21.005.004.001']
hypotrichosis,['a23.002.002.003']
inappropriate antidiuretic hormone secretion,"['a05.003.003.001', 'a14.005.007.001']"
libido increased,"['a21.003.002.007', 'a19.008.003.002']"
intestinal perforation,['a07.004.006.002']
keratoconjunctivitis sicca,['a06.008.002.002']
dry eye,['a06.008.002.001']
menopause,['a26.003.001.001']
menstrual disorder,['a21.001.001.004']
metrorrhagia,['a21.001.001.006']
motion sickness,"['a17.002.012.001', 'a04.004.001.001']"
hypotonia,"['a15.005.004.008', 'a17.005.002.002']"
muscle relaxant therapy,['a25.016.001.001']
muscle rigidity,"['a15.005.004.001', 'a17.005.002.005']"
musculoskeletal disorder,['a15.003.001.004']
myoclonus,['a17.002.005.008']
nasopharyngitis,"['a11.001.013.002', 'a22.007.003.002']"
neuralgia,['a17.002.007.005']
night sweats,"['a08.001.003.031', 'a23.002.003.006']"
nightmare,['a19.002.003.003']
nocturia,['a20.002.003.001']
orgasm abnormal,"['a21.003.002.013', 'a19.008.001.004']"
osteoporosis,"['a14.004.004.002', 'a15.002.003.002']"
ovarian cyst,"['a21.011.001.002', 'a16.004.003.001']"
ovarian disorder,['a21.011.002.004']
pancreatitis,['a07.018.001.001']
panic reaction,['a19.006.004.003']
sinus disorder,['a22.004.006.002']
pelvic infection,"['a21.010.003.007', 'a11.001.008.026']"
polyp,"['a16.002.002.005', 'a08.001.006.010']"
polyuria,['a20.002.003.002']
urine output increased,['a13.013.003.002']
premenstrual syndrome,"['a21.001.001.007', 'a19.004.002.009']"
prurigo,['a23.003.004.017']
tension headache,['a17.014.001.004']
hyperacusis,"['a04.002.002.001', 'a17.004.003.003']"
respiratory tract infection,"['a11.001.008.017', 'a22.007.007.001']"
rhabdomyolysis,['a15.005.005.002']
salpingitis,"['a11.001.010.001', 'a21.014.003.001']"
sciatica,"['a17.010.003.001', 'a15.010.001.001']"
sebaceous gland disorder,['a23.002.007.004']
pharyngitis streptococcal,"['a22.007.004.001', 'a11.002.006.002']"
serum sickness,"['a12.002.008.004', 'a10.001.003.004']"
sinus headache,"['a22.002.005.023', 'a17.014.001.002']"
sneezing,['a22.002.005.011']
snoring,['a22.002.005.012']
soft tissue injury,"['a15.003.002.010', 'a12.001.008.026']"
somnambulism,"['a19.002.003.006', 'a17.015.002.004']"
stevens-johnson syndrome,"['a10.001.003.020', 'a11.007.001.005', 'a12.003.001.014', 'a23.003.001.007']"
suicide,0
completed suicide,"['a08.004.001.010', 'a19.012.001.001']"
suicide attempt,['a19.012.001.004']
tendonitis,"['a12.001.007.007', 'a15.007.001.003']"
tinea pedis,"['a23.009.002.008', 'a11.003.008.004']"
tonsillitis,"['a22.007.003.008', 'a11.001.013.006']"
toothache,['a07.009.006.001']
trichotillomania,"['a23.002.006.010', 'a19.018.001.007']"
micturition disorder,['a20.002.002.005']
wound infection,"['a12.001.008.012', 'a11.001.008.010']"
yawning,['a22.002.005.017']
muscle strain,"['a12.001.007.004', 'a15.005.007.002']"
vaginitis bacterial,0
akinesia,['a17.001.002.003']
photophobia,"['a06.001.001.004', 'a17.017.002.006']"
depressive symptom,['a19.015.002.003']
hypokinesia,['a17.001.002.009']
hepatic function abnormal,['a09.001.002.001']
panic attack,['a19.006.004.001']
withdrawal symptom,0
drug withdrawal syndrome,"['a19.007.002.011', 'a08.006.002.004']"
mouth ulceration,['a07.005.006.004']
migraine,"['a24.003.005.003', 'a17.014.002.001']"
swelling face,"['a23.004.001.018', 'a10.001.005.018']"
tongue oedema,"['a07.014.002.007', 'a10.001.005.008', 'a23.004.001.009']"
tongue disorder,['a07.014.001.002']
electroencephalogram abnormal,['a13.007.003.001']
impaired healing,['a08.003.002.001']
hyperchlorhydria,['a07.011.003.001']
gastric ph decreased,['a13.005.004.001']
hepatocellular injury,['a09.001.007.008']
liver injury,"['a09.001.007.022', 'a12.001.002.003']"
manic psychosis,0
mania,['a19.016.002.002']
urethral pain,['a20.002.002.014']
paranoid reaction,0
paranoia,['a19.005.001.005']
tendon disorder,['a15.007.001.002']
duodenal ulcer haemorrhage,"['a07.004.002.004', 'a24.007.002.020']"
sensory disturbance,['a17.002.007.006']
sinus congestion,['a22.004.006.001']
skin irritation,['a23.003.004.009']
joint swelling,['a15.001.002.004']
viral diarrhoea,"['a11.005.004.012', 'a07.019.002.008']"
menstruation irregular,"['a21.001.001.005', 'a05.005.001.008']"
facial bones fracture,0
joint stiffness,['a15.001.002.003']
oral pain,['a07.005.003.002']
muscle twitching,['a15.005.003.005']
nasal dryness,['a22.004.003.002']
cold sweat,"['a23.002.003.002', 'a08.001.003.024']"
digestion impaired,0
increased appetite,"['a08.001.009.027', 'a14.003.001.003']"
disturbance in attention,"['a19.021.002.002', 'a17.003.003.001']"
dysphoria,['a19.004.002.004']
feeling of despair,['a19.015.002.006']
bradykinesia,['a17.001.002.004']
thinking abnormal,"['a17.002.005.023', 'a19.010.003.001']"
mental disability,['a26.001.001.001']
perseveration,['a19.010.003.005']
derealisation,['a19.010.002.001']
"hallucination, auditory",['a19.010.002.003']
memory impairment,"['a17.003.002.003', 'a19.020.001.003']"
abnormal dreams,"['a19.002.003.001', 'a17.015.002.001']"
intraocular pressure increased,['a13.007.004.002']
rash erythematous,['a23.003.006.003']
muscle contractions involuntary,"['a15.005.003.008', 'a17.005.003.001']"
euphoric mood,['a19.004.002.006']
difficulty sleeping,0
poor quality sleep,"['a17.015.004.002', 'a19.002.005.005']"
cerebration impaired,0
hepatotoxicity,"['a12.003.001.008', 'a09.001.007.009']"
lacrimation decreased,['a06.008.002.007']
hepatic enzyme increased,['a13.003.001.019']
swollen tongue,"['a07.014.002.003', 'a10.001.005.015', 'a23.004.001.014']"
heart rate irregular,['a13.014.004.003']
impairment of attention,0
circumoral oedema,"['a10.001.005.013', 'a23.004.001.012']"
genital rash,"['a21.010.001.009', 'a23.003.013.016']"
gingival pain,['a07.009.004.001']
frequent bowel movements,['a07.002.004.002']
nipple pain,['a21.005.005.009']
prostate infection,"['a11.001.019.001', 'a21.009.001.002']"
dermal cyst,"['a16.026.002.001', 'a23.010.002.001']"
hypomania,['a19.016.002.001']
pulmonary congestion,"['a24.003.008.001', 'a22.001.003.002', 'a02.005.002.002']"
respiratory tract congestion,['a22.002.007.003']
erectile dysfunction,"['a19.008.004.001', 'a21.003.001.007']"
parkinsonism,['a17.001.005.003']
auditory disorder nos,0
vocal cord disorder,['a22.004.001.003']
mouth injury,"['a12.001.009.005', 'a07.005.001.003']"
nerve compression,"['a17.009.002.002', 'a12.001.012.001']"
nerve injury,"['a12.001.012.002', 'a17.002.010.007']"
peripheral coldness,"['a24.004.003.006', 'a08.001.009.010']"
painful ejaculation,0
viral upper respiratory tract infection,"['a22.007.002.004', 'a11.005.004.007']"
depressed mood,['a19.015.002.001']
akathisia,"['a17.001.002.002', 'a19.006.002.006']"
gastric irritation,0
epigastric discomfort,['a07.001.002.004']
shakiness,0
initial insomnia,0
middle insomnia,"['a19.002.001.003', 'a17.015.003.003']"
joint injury,['a12.004.003.005']
increased tendency to bruise,"['a01.001.003.005', 'a24.007.006.012', 'a23.006.001.009']"
suicidal ideation,['a19.012.001.003']
respiratory sighs,0
respiration abnormal,['a22.002.008.011']
defaecation urgency,['a07.002.004.001']
joint sprain,"['a12.001.007.006', 'a15.007.002.003']"
ligament sprain,"['a12.001.007.008', 'a15.007.002.004']"
wrist fracture,"['a12.004.001.008', 'a15.008.003.007']"
energy increased,['a08.001.003.017']
hair colour changes,['a23.002.006.001']
pruritus generalised,['a23.003.012.003']
dyslexia,"['a19.021.001.003', 'a17.002.003.009']"
lymphadenopathy,['a01.009.001.002']
conjunctivitis infective,"['a11.001.006.004', 'a06.004.001.010']"
breast microcalcification,0
breast calcifications,['a21.005.004.009']
coordination abnormal,['a17.002.002.004']
hypoaesthesia oral,"['a07.005.005.003', 'a17.002.006.021']"
stress symptoms,0
stress,['a19.006.002.004']
self-injurious ideation,0
sinus pain,0
terminal insomnia,"['a17.015.003.004', 'a19.002.001.004']"
pseudoparkinsonism,0
face oedema,"['a08.001.007.003', 'a10.001.005.002', 'a23.004.001.004']"
visual disturbance,['a06.002.006.011']
altered state of consciousness,"['a19.007.001.003', 'a17.002.004.001']"
vaginal mycosis,0
vulvovaginal mycotic infection,"['a21.014.002.004', 'a11.003.005.004']"
sexual dysfunction,"['a19.008.005.002', 'a21.003.002.003']"
lip dry,['a07.006.001.003']
skin laceration,"['a23.003.011.005', 'a12.001.006.003']"
renal pain,['a20.002.003.003']
gastritis viral,"['a07.019.003.006', 'a11.005.004.013']"
cough increased,['a22.002.003.002']
latex allergy,"['a10.001.001.014', 'a23.003.004.029']"
rubber sensitivity,0
sore eye,0
sensation of heaviness,['a08.001.008.024']
tardive dyskinesia,['a17.001.002.012']
ear infection,"['a04.003.001.006', 'a11.001.005.001']"
throat irritation,"['a07.005.003.004', 'a22.002.005.013']"
limb injury,['a12.001.009.008']
animal scratch,0
arthropod bite,['a12.001.008.022']
feelings of worthlessness,0
social avoidant behaviour,['a19.005.001.007']
pharyngolaryngeal pain,0
laryngeal pain,0
tooth infection,"['a07.009.001.004', 'a11.001.004.004']"
injection site joint pain,0
post procedural pain,0
procedural pain,"['a12.002.005.007', 'a08.001.008.009']"
muscle tightness,['a15.005.003.007']
irritation gum,0
hypertonic bladder,"['a20.003.003.003', 'a17.010.001.003']"
hypersomnia,"['a17.015.001.001', 'a19.002.005.001']"
neurological examination abnormal,['a13.015.001.009']
infrequent bowel movements,['a07.002.002.011']
rhinorrhoea,['a22.002.005.010']
increased upper airway secretion,['a22.002.005.021']
dyspareunia,"['a21.003.002.016', 'a19.008.005.004']"
parosmia,"['a22.004.003.007', 'a17.004.004.002']"
lower limb fracture,"['a12.004.001.004', 'a15.008.003.004']"
sore mouth,['a07.005.003.006']
appetite absent,0
testicular swelling,['a21.013.001.003']
vaginal haemorrhage,"['a21.008.001.001', 'a24.007.003.005']"
congenital anomaly,['a03.002.001.001']
developmental delay,['a08.001.003.037']
bacterial infection,['a11.002.001.005']
blepharitis,"['a23.003.004.012', 'a06.004.004.001']"
clotting,0
coagulopathy,['a01.001.002.001']
bone disorder,['a15.002.004.004']
breast swelling,['a21.005.005.008']
neoplasm malignant,['a16.016.001.001']
candida infection,0
vaginal moniliasis,0
vulvovaginal candidiasis,"['a21.014.002.003', 'a11.003.003.005']"
transient ischaemic attack,"['a24.004.006.005', 'a17.008.004.001']"
cerebrovascular disorder,"['a24.003.005.002', 'a17.008.002.002']"
cervical polyp,"['a16.004.005.001', 'a21.006.002.004']"
uterine cervical erosion,['a21.006.001.006']
cholecystitis,['a09.003.001.001']
cholelithiasis,['a09.003.001.002']
chorea,['a17.001.001.001']
common cold,0
coronary artery thrombosis,"['a24.001.005.002', 'a02.002.001.007']"
dermatitis contact,"['a12.003.001.040', 'a23.003.004.004', 'a10.001.001.003']"
diverticulitis,"['a11.001.007.003', 'a07.010.002.001']"
ear disorder,['a04.003.001.001']
emotional disturbance nos,0
emotional disorder,['a19.004.002.005']
endometrial hyperplasia,['a21.007.001.002']
endometriosis,['a21.007.001.004']
epilepsy,['a17.012.003.002']
erythema nodosum,"['a23.007.002.001', 'a10.002.001.020']"
eye infection,"['a11.001.006.001', 'a06.004.005.007']"
foetal disorder,['a18.003.002.001']
fibrocystic breast disease,"['a16.014.001.003', 'a21.005.001.002']"
gallbladder disorder,['a09.003.002.001']
goitre,"['a05.002.001.001', 'a14.011.001.008']"
haemangioma,"['a16.002.001.002', 'a24.003.006.004']"
haemoptysis,"['a02.001.002.006', 'a22.002.003.004', 'a24.007.001.006']"
haemorrhoids,"['a24.010.002.002', 'a07.015.003.001']"
hereditary angioedema,"['a03.002.001.008', 'a10.001.005.012', 'a23.004.001.015']"
incontinence,"['a20.002.002.004', 'a07.001.006.011', 'a17.005.001.006']"
jaundice cholestatic,['a09.001.001.005']
arthropathy,['a15.001.001.003']
leukorrhea,['a21.008.002.014']
vaginal discharge,['a21.008.002.002']
hepatic neoplasm,"['a16.007.003.001', 'a09.004.003.001']"
breast mass,['a21.005.004.002']
breast pain,['a21.005.005.003']
chloasma,"['a23.005.001.001', 'a18.008.002.002']"
meningioma,"['a17.020.001.005', 'a16.030.001.005']"
menorrhagia,['a21.001.003.002']
nail disorder,['a23.002.005.002']
optic neuritis,"['a10.004.010.002', 'a17.004.005.001', 'a06.004.008.002']"
otitis media,"['a11.001.005.004', 'a04.005.001.001']"
porphyrin metabolism disorder,"['a09.001.010.004', 'a03.008.001.006', 'a14.014.001.006']"
anal pruritus,['a07.003.003.002']
pruritus genital,"['a23.003.012.008', 'a21.010.001.002']"
anorectal discomfort,['a07.003.003.003']
purpura,"['a24.007.006.005', 'a23.006.001.004', 'a01.001.004.003']"
vascular purpura,"['a24.007.006.011', 'a23.006.001.008', 'a01.001.004.007']"
retinal vein occlusion,"['a24.001.007.006', 'a06.010.001.010']"
pigmentation skin,0
pigmentation disorder,['a23.005.003.001']
thrombosis,['a24.001.001.006']
uterine leiomyoma,"['a16.004.002.001', 'a21.007.002.004']"
uterine haemorrhage,"['a21.007.001.005', 'a24.007.003.004']"
vaginal disorder,['a21.008.001.005']
vaginal itching,0
vulvovaginal pruritus,"['a23.003.012.009', 'a21.008.002.004']"
varicose vein,['a24.010.001.001']
viral infection,['a11.005.004.001']
disorder sight,0
vulval disorder,['a21.008.001.007']
vulvovaginitis,"['a11.001.010.003', 'a21.014.002.005']"
breast engorgement,"['a21.005.005.002', 'a18.008.002.001']"
breast discharge,['a21.005.005.001']
deep vein thrombosis,['a24.001.002.003']
endometrial disorder,['a21.007.001.001']
glucose tolerance decreased,['a13.002.002.004']
liver function test abnormal,['a13.003.001.013']
bone pain,['a15.002.001.001']
phosphatase alkaline increased,0
blood alkaline phosphatase increased,['a13.004.002.004']
uterine enlargement,['a21.007.001.007']
withdrawal bleed,"['a21.001.001.010', 'a08.006.002.005']"
uterine cancer,"['a16.012.005.001', 'a21.007.002.003']"
benign vaginal neoplasm,0
porphyria cutanea tarda,0
porphyria non-acute,"['a14.014.001.004', 'a03.008.001.004', 'a23.003.001.012', 'a09.001.010.003']"
allergic contact dermatitis,"['a23.003.004.010', 'a10.001.001.002', 'a12.003.001.039']"
reproductive tract disorder,['a21.010.005.006']
contact lens intolerance,['a06.001.001.003']
ache,0
dry throat,"['a22.002.005.004', 'a07.006.001.005']"
superficial phlebothrombosis,0
thrombophlebitis superficial,['a24.001.002.002']
vein pain,['a24.003.002.005']
vascular pain,0
breast oedema,['a21.005.005.012']
galactorrhoea,"['a05.003.004.002', 'a21.005.002.002']"
vaginitis ulcerative,0
vaginal ulceration,"['a21.008.001.006', 'a23.007.003.005']"
leg edema,0
arthritis aggravated,['a15.001.001.002']
migraine aggravated,0
dermatitis hemorrhagic,0
vaginal discomfort,0
facial rash,0
skin tenderness,0
pain of skin,['a23.003.003.003']
weight fluctuation,['a14.003.002.002']
superficial thrombophlebitis of leg,0
breast malformation,"['a03.003.003.002', 'a21.015.002.004']"
hepatitis acute,['a09.001.007.005']
ectropion of cervix,['a21.006.001.004']
glucose tolerance impaired,"['a14.006.002.001', 'a05.006.002.001']"
eruption,0
papule,['a23.003.003.038']
malignant mesenchymoma,0
genital candidiasis,"['a21.010.003.001', 'a11.003.003.002']"
exacerbation of asthma,"['a10.001.003.016', 'a22.003.001.008']"
pulse irregular,0
jerky movement nos,0
blindness,"['a06.002.002.001', 'a17.017.001.003']"
endometrial cancer,"['a16.012.002.001', 'a21.007.002.002']"
dementia,"['a17.003.001.001', 'a19.020.002.001']"
rash generalised,['a23.003.013.002']
pre-existing disease,0
carbohydrate tolerance decreased,['a13.002.002.003']
speech loss,0
toxic reaction (nos),0
toxicity to various agents,['a12.003.001.046']
pelvic venous thrombosis,['a24.001.002.008']
breast pain female,['a21.005.005.005']
cervical discharge,['a21.006.001.001']
bradyphrenia,"['a19.010.003.002', 'a17.003.003.004']"
uterine pain,['a21.007.001.008']
gait disturbance,"['a08.001.002.002', 'a17.002.005.016']"
mass,['a08.003.005.003']
family stress,['a26.004.001.001']
bladder infection,0
toxic shock syndrome,"['a11.001.008.028', 'a24.006.002.015']"
generalised erythema,['a23.003.006.008']
blood oestrogen increased,['a13.010.005.007']
anxiety nec,0
application site erythema,"['a08.002.001.001', 'a23.003.006.005', 'a12.007.001.001']"
