"['pruritus genital', ['a23.003.012.008', 'a21.010.001.002'], 0]","['pruritus nec', ['a23.003.012'], 1]","['reproductive tract signs and symptoms nec', ['a21.010.001'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['reproductive tract disorders nec', ['a21.010'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['reproductive system and breast disorders', ['a21'], 3]"
"['cutaneous lupus erythematosus', ['a10.004.003.007', 'a15.006.002.007', 'a23.003.002.008'], 0]","['lupus erythematosus and associated conditions', ['a10.004.003'], 1]","['lupus erythematosus (incl subtypes)', ['a15.006.002'], 1]","['connective tissue disorders', ['a23.003.002'], 1]","['autoimmune disorders', ['a10.004'], 2]","['connective tissue disorders (excl congenital)', ['a15.006'], 2]","['epidermal and dermal conditions', ['a23.003'], 2]","['immune system disorders', ['a10'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['aortic valve stenosis', ['a02.007.003.004'], 0]","['aortic valvular disorders', ['a02.007.003'], 1]","['cardiac valve disorders', ['a02.007'], 2]","['cardiac disorders', ['a02'], 3]"
"['haemoglobinuria', ['a20.002.001.017', 'a01.006.004.005'], 0]","['urinary abnormalities', ['a20.002.001'], 1]","['haemolyses nec', ['a01.006.004'], 1]","['urinary tract signs and symptoms', ['a20.002'], 2]","['haemolyses and related conditions', ['a01.006'], 2]","['renal and urinary disorders', ['a20'], 3]","['blood and lymphatic system disorders', ['a01'], 3]"
"['muscle contractions involuntary', ['a15.005.003.008', 'a17.005.003.001'], 0]","['muscle related signs and symptoms nec', ['a15.005.003'], 1]","['neuromuscular disorders nec', ['a17.005.003'], 1]","['muscle disorders', ['a15.005'], 2]","['neuromuscular disorders', ['a17.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['nervous system disorders', ['a17'], 3]"
"['diabetic ketoacidosis', ['a14.007.003.001', 'a05.007.003.001'], 0]","['diabetic complications nec', ['a05.007.003', 'a14.007.003'], 1]","['diabetic complications nec', ['a05.007.003', 'a14.007.003'], 1]","['diabetic complications', ['a05.007', 'a14.007'], 2]","['diabetic complications', ['a05.007', 'a14.007'], 2]","['diabetic complications', ['a05.007', 'a14.007'], 2]","['diabetic complications', ['a05.007', 'a14.007'], 2]","['endocrine disorders', ['a05'], 3]","['metabolism and nutrition disorders', ['a14'], 3]","['endocrine disorders', ['a05'], 3]","['metabolism and nutrition disorders', ['a14'], 3]","['endocrine disorders', ['a05'], 3]","['metabolism and nutrition disorders', ['a14'], 3]","['endocrine disorders', ['a05'], 3]","['metabolism and nutrition disorders', ['a14'], 3]"
"['hypopnoea', ['a22.002.001.021'], 0]","['breathing abnormalities', ['a22.002.001'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['duodenal ulcer haemorrhage', ['a07.004.002.004', 'a24.007.002.020'], 0]","['duodenal ulcers and perforation', ['a07.004.002'], 1]","['gastrointestinal haemorrhages', ['a24.007.002'], 1]","['gastrointestinal ulceration and perforation', ['a07.004'], 2]","['vascular haemorrhagic disorders', ['a24.007'], 2]","['gastrointestinal disorders', ['a07'], 3]","['vascular disorders', ['a24'], 3]"
"['hemianopia', ['a17.017.001.012', 'a06.002.007.004'], 0]","['neurologic visual problems nec', ['a17.017.001'], 1]","['visual field disorders', ['a06.002.007'], 1]","['neurological disorders of the eye', ['a17.017'], 2]","['vision disorders', ['a06.002'], 2]","['nervous system disorders', ['a17'], 3]","['eye disorders', ['a06'], 3]"
"['lung cancer metastatic', ['a22.008.001.004', 'a16.019.002.003'], 0]","['lower respiratory tract neoplasms', ['a22.008.001'], 1]","['respiratory tract and pleural neoplasms malignant cell type unspecified nec', ['a16.019.002'], 1]","['respiratory tract neoplasms', ['a22.008'], 2]","['respiratory and mediastinal neoplasms malignant and unspecified', ['a16.019'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]"
"['nitrogen balance negative', ['a13.013.001.010'], 0]","['renal function analyses', ['a13.013.001'], 1]","['renal and urinary tract investigations and urinalyses', ['a13.013'], 2]","['investigations', ['a13'], 3]"
"['abnormal withdrawal bleeding', ['a21.001.001.008', 'a08.006.002.001'], 0]","['menstruation and uterine bleeding nec', ['a21.001.001'], 1]","['withdrawal and rebound effects', ['a08.006.002'], 1]","['menstrual cycle and uterine bleeding disorders', ['a21.001'], 2]","['therapeutic and nontherapeutic effects (excl toxicity)', ['a08.006'], 2]","['reproductive system and breast disorders', ['a21'], 3]","['general disorders and administration site conditions', ['a08'], 3]"
"['muscle strain', ['a12.001.007.004', 'a15.005.007.002'], 0]","['muscle, tendon and ligament injuries', ['a12.001.007'], 1]","['muscle injuries', ['a15.005.007'], 1]","['injuries nec', ['a12.001'], 2]","['muscle disorders', ['a15.005'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['visual acuity reduced', ['a06.002.003.001', 'a17.017.001.011'], 0]","['partial vision loss', ['a06.002.003'], 1]","['neurologic visual problems nec', ['a17.017.001'], 1]","['vision disorders', ['a06.002'], 2]","['neurological disorders of the eye', ['a17.017'], 2]","['eye disorders', ['a06'], 3]","['nervous system disorders', ['a17'], 3]"
"['microcytic anaemia', ['a01.003.002.008'], 0]","['anaemias nec', ['a01.003.002'], 1]","['anaemias nonhaemolytic and marrow depression', ['a01.003'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['multiple fractures', ['a12.004.002.009', 'a15.008.002.005'], 0]","['fractures and dislocations nec', ['a12.004.002'], 1]","['fractures nec', ['a15.008.002'], 1]","['bone and joint injuries', ['a12.004'], 2]","['fractures', ['a15.008'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['skin haemorrhage', ['a23.006.007.001', 'a24.007.006.009'], 0]","['skin haemorrhages', ['a23.006.007'], 1]","['bruising, ecchymosis and purpura', ['a24.007.006'], 1]","['skin vascular abnormalities', ['a23.006'], 2]","['vascular haemorrhagic disorders', ['a24.007'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['vascular disorders', ['a24'], 3]"
"['accidental overdose', ['a12.006.003.002'], 0]","['maladministrations', ['a12.006.003'], 1]","['medication errors', ['a12.006'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['cardiac fibrillation', ['a02.003.002.021'], 0]","['rate and rhythm disorders nec', ['a02.003.002'], 1]","['cardiac arrhythmias', ['a02.003'], 2]","['cardiac disorders', ['a02'], 3]"
"['nephrotic syndrome', ['a20.005.001.002'], 0]","['glomerulonephritis and nephrotic syndrome', ['a20.005.001'], 1]","['nephropathies', ['a20.005'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['logorrhoea', ['a19.019.002.001', 'a17.002.008.006'], 0]","['speech and language usage disturbances', ['a19.019.002'], 1]","['speech and language abnormalities', ['a17.002.008'], 1]","['communication disorders and disturbances', ['a19.019'], 2]","['neurological disorders nec', ['a17.002'], 2]","['psychiatric disorders', ['a19'], 3]","['nervous system disorders', ['a17'], 3]"
"['electrocardiogram qt prolonged', ['a13.014.005.004'], 0]","['ecg investigations', ['a13.014.005'], 1]","['cardiac and vascular investigations (excl enzyme tests)', ['a13.014'], 2]","['investigations', ['a13'], 3]"
"['nasal oedema', ['a22.004.003.012'], 0]","['nasal disorders nec', ['a22.004.003'], 1]","['upper respiratory tract disorders (excl infections)', ['a22.004'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['renal artery stenosis', ['a24.004.011.001', 'a20.001.007.005'], 0]","['renal necrosis and vascular insufficiency', ['a24.004.011'], 1]","['renal vascular and ischaemic conditions', ['a20.001.007'], 1]","['arteriosclerosis, stenosis, vascular insufficiency and necrosis', ['a24.004'], 2]","['renal disorders (excl nephropathies)', ['a20.001'], 2]","['vascular disorders', ['a24'], 3]","['renal and urinary disorders', ['a20'], 3]"
"['pleuritic pain', ['a22.002.004.008'], 0]","['lower respiratory tract signs and symptoms', ['a22.002.004'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['weight fluctuation', ['a14.003.002.002'], 0]","['general nutritional disorders nec', ['a14.003.002'], 1]","['appetite and general nutritional disorders', ['a14.003'], 2]","['metabolism and nutrition disorders', ['a14'], 3]"
"['skin toxicity', ['a23.003.003.032', 'a12.003.001.020'], 0]","['dermal and epidermal conditions nec', ['a23.003.003'], 1]","['poisoning and toxicity', ['a12.003.001'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['exposures, chemical injuries and poisoning', ['a12.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['blood disorder', ['a01.005.001.004'], 0]","['haematological disorders', ['a01.005.001'], 1]","['haematological disorders nec', ['a01.005'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['neutropenia', ['a01.002.003.004'], 0]","['neutropenias', ['a01.002.003'], 1]","['white blood cell disorders', ['a01.002'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['sudden cardiac death', ['a02.003.004.016', 'a08.004.001.008'], 0]","['ventricular arrhythmias and cardiac arrest', ['a02.003.004'], 1]","['death and sudden death', ['a08.004.001'], 1]","['cardiac arrhythmias', ['a02.003'], 2]","['fatal outcomes', ['a08.004'], 2]","['cardiac disorders', ['a02'], 3]","['general disorders and administration site conditions', ['a08'], 3]"
"['assisted fertilisation', ['a25.010.004.001'], 0]","['fertility and fertilisation interventions female', ['a25.010.004'], 1]","['obstetric and gynaecological therapeutic procedures', ['a25.010'], 2]","['surgical and medical procedures', ['a25'], 3]"
"['tendonitis', ['a12.001.007.007', 'a15.007.001.003'], 0]","['muscle, tendon and ligament injuries', ['a12.001.007'], 1]","['tendon disorders', ['a15.007.001'], 1]","['injuries nec', ['a12.001'], 2]","['tendon, ligament and cartilage disorders', ['a15.007'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['limb reduction defect', ['a15.011.007.004', 'a03.011.007.004'], 0]","['musculoskeletal and connective tissue disorders of limbs congenital', ['a03.011.007', 'a15.011.007'], 1]","['musculoskeletal and connective tissue disorders of limbs congenital', ['a03.011.007', 'a15.011.007'], 1]","['musculoskeletal and connective tissue disorders congenital', ['a15.011', 'a03.011'], 2]","['musculoskeletal and connective tissue disorders congenital', ['a15.011', 'a03.011'], 2]","['musculoskeletal and connective tissue disorders congenital', ['a15.011', 'a03.011'], 2]","['musculoskeletal and connective tissue disorders congenital', ['a15.011', 'a03.011'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['congenital, familial and genetic disorders', ['a03'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['congenital, familial and genetic disorders', ['a03'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['congenital, familial and genetic disorders', ['a03'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['congenital, familial and genetic disorders', ['a03'], 3]"
"['adenoma benign', ['a16.002.002.001'], 0]","['neoplasms benign site unspecified nec', ['a16.002.002'], 1]","['miscellaneous and site unspecified neoplasms benign', ['a16.002'], 2]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]"
"['movement disorder', ['a17.001.002.010'], 0]","['dyskinesias and movement disorders nec', ['a17.001.002'], 1]","['movement disorders (incl parkinsonism)', ['a17.001'], 2]","['nervous system disorders', ['a17'], 3]"
"['dementia', ['a17.003.001.001', 'a19.020.002.001'], 0]","[""dementia (excl alzheimer's type)"", ['a17.003.001'], 1]","['dementia nec', ['a19.020.002'], 1]","['mental impairment disorders', ['a17.003'], 2]","['dementia and amnestic conditions', ['a19.020'], 2]","['nervous system disorders', ['a17'], 3]","['psychiatric disorders', ['a19'], 3]"
"['pruritus generalised', ['a23.003.012.003'], 0]","['pruritus nec', ['a23.003.012'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['hepatic cancer metastatic', ['a09.004.002.006', 'a16.007.002.002'], 0]","['malignant hepatobiliary neoplasms', ['a09.004.002'], 1]","['hepatic neoplasms malignant', ['a16.007.002'], 1]","['hepatobiliary neoplasms', ['a09.004'], 2]","['hepatobiliary neoplasms malignant and unspecified', ['a16.007'], 2]","['hepatobiliary disorders', ['a09'], 3]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]"
"['respiratory alkalosis', ['a14.001.005.001', 'a22.002.002.005'], 0]","['respiratory alkaloses', ['a14.001.005'], 1]","['conditions associated with abnormal gas exchange', ['a22.002.002'], 1]","['acid-base disorders', ['a14.001'], 2]","['respiratory disorders nec', ['a22.002'], 2]","['metabolism and nutrition disorders', ['a14'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['gastrointestinal perforation', ['a07.004.004.001'], 0]","['gastrointestinal ulcers and perforation, site unspecified', ['a07.004.004'], 1]","['gastrointestinal ulceration and perforation', ['a07.004'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['emotional distress', ['a19.004.002.008'], 0]","['emotional and mood disturbances nec', ['a19.004.002'], 1]","['mood disorders and disturbances nec', ['a19.004'], 2]","['psychiatric disorders', ['a19'], 3]"
"['hypovolaemia', ['a14.005.005.002'], 0]","['total fluid volume decreased', ['a14.005.005'], 1]","['electrolyte and fluid balance conditions', ['a14.005'], 2]","['metabolism and nutrition disorders', ['a14'], 3]"
"['metastases to central nervous system', ['a16.022.002.004', 'a17.002.010.013'], 0]","['metastases to specified sites', ['a16.022.002'], 1]","['nervous system disorders nec', ['a17.002.010'], 1]","['metastases', ['a16.022'], 2]","['neurological disorders nec', ['a17.002'], 2]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]","['nervous system disorders', ['a17'], 3]"
"['lupus-like syndrome', ['a15.006.002.004', 'a23.003.002.004', 'a10.004.003.003'], 0]","['lupus erythematosus (incl subtypes)', ['a15.006.002'], 1]","['connective tissue disorders', ['a23.003.002'], 1]","['lupus erythematosus and associated conditions', ['a10.004.003'], 1]","['connective tissue disorders (excl congenital)', ['a15.006'], 2]","['epidermal and dermal conditions', ['a23.003'], 2]","['autoimmune disorders', ['a10.004'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['immune system disorders', ['a10'], 3]"
"['musculoskeletal disorder', ['a15.003.001.004'], 0]","['musculoskeletal and connective tissue signs and symptoms nec', ['a15.003.001'], 1]","['musculoskeletal and connective tissue disorders nec', ['a15.003'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['ageusia', ['a07.014.003.003', 'a17.002.007.001'], 0]","['taste disorders', ['a07.014.003'], 1]","['sensory abnormalities nec', ['a17.002.007'], 1]","['tongue conditions', ['a07.014'], 2]","['neurological disorders nec', ['a17.002'], 2]","['gastrointestinal disorders', ['a07'], 3]","['nervous system disorders', ['a17'], 3]"
"['parotid gland enlargement', ['a07.006.003.001'], 0]","['salivary gland enlargements', ['a07.006.003'], 1]","['salivary gland conditions', ['a07.006'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['ejaculation delayed', ['a21.003.001.001'], 0]","['erection and ejaculation conditions and disorders', ['a21.003.001'], 1]","['sexual function and fertility disorders', ['a21.003'], 2]","['reproductive system and breast disorders', ['a21'], 3]"
"['pleural fibrosis', ['a22.005.003.003'], 0]","['pleural conditions nec', ['a22.005.003'], 1]","['pleural disorders', ['a22.005'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['peptic ulcer', ['a07.004.007.001'], 0]","['peptic ulcers and perforation', ['a07.004.007'], 1]","['gastrointestinal ulceration and perforation', ['a07.004'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['renal failure acute', ['a20.001.003.006'], 0]","['renal failure and impairment', ['a20.001.003'], 1]","['renal disorders (excl nephropathies)', ['a20.001'], 2]","['renal and urinary disorders', ['a20'], 3]"
